date_time	msa	wind_speed	saws_temp	hrseg
2013-04-23 13:13:47	0.0248364116832995	3.3	23.1	282
2013-04-23 13:15:37	0.261254279222173	3.3	23.1	282
2013-04-23 13:17:29	0.177110752845903	3.3	23.1	282
2013-04-23 13:19:22	0.145919505044324	3.3	23.1	282
2013-04-23 13:47:21	0.260860883981349	3.3	23.1	286
2013-04-23 13:49:13	0.0655784744604211	3.3	23.1	286
2013-04-23 13:51:05	0.177767170511909	3.5	24.2	286
2013-04-23 13:52:58	0.195234236826336	3.5	24.2	286
2013-04-23 13:54:50	0.0405316851659889	3.5	24.2	286
2013-04-23 13:56:41	0.0179147772935393	3.5	24.2	286
2013-04-23 13:58:34	0.0160188548333438	3.5	24.2	286
2013-04-23 14:00:30	0.021065575016695	3.5	24.2	286
2013-04-23 14:02:20	0.0226493154640579	3.5	24.2	286
2013-04-23 14:06:19	0.0247845000156131	3.5	24.2	287
2013-04-23 14:08:12	0.00651912022350887	3.5	24.2	287
2013-04-23 14:10:03	0.017742934453874	3.5	24.2	287
2013-04-23 14:11:54	0.19212524521821	3.5	24.2	287
2013-04-23 14:13:45	0.0673698379639844	3.5	24.2	287
2013-04-23 14:15:38	0.178148666126868	3.5	24.2	287
2013-04-23 14:17:31	0.0675715987253136	3.5	24.2	287
2013-04-23 15:31:40	0.0185717321880274	3.6	22.3	289
2013-04-23 15:33:30	0.0224197057251353	3.6	22.3	289
2013-04-23 15:35:24	0.0164986587579183	3.6	22.3	289
2013-04-23 16:03:22	0.0148960202199261	3.6	22.3	293
2013-04-23 16:05:17	0.0156308379037677	3.6	22.3	293
2013-04-23 16:07:08	0.0130400782060571	3	22	293
2013-04-23 16:08:59	0.00714688059054569	3	22	293
2013-04-23 16:10:54	0.341574301888023	3	22	293
2013-04-23 16:22:20	0.0308800979857919	3	22	295
2013-04-23 16:24:11	0.0295439156010013	3	22	295
2013-04-23 16:26:03	0.0303921009186803	3	22	295
2013-04-23 16:27:55	0.0336851983115187	3	22	295
2013-04-23 16:29:48	0.029563477984796	3	22	295
2013-04-23 16:31:39	0.0258725791013819	3	22	295
2013-04-23 16:33:30	0.160404803507355	3	22	295
2013-04-23 16:35:22	0.080470156890839	3	22	295
2013-04-23 16:37:15	0.0118806100033775	3.1	21.6	295
2013-04-23 16:39:06	0.0943845847929228	3.1	21.6	295
2013-04-23 16:40:58	0.0698370958622394	3.1	21.6	295
2013-04-23 16:42:51	0.560452493760667	3.1	21.6	295
2013-04-23 16:44:43	0.0838100283349377	3.1	21.6	295
2013-04-23 16:46:34	0.0536122216828071	3.1	21.6	295
2013-04-23 16:48:26	0.366005871720115	3.1	21.6	295
2013-04-23 16:50:20	0.554203978217801	3.1	21.6	295
2013-04-23 16:52:09	0.0289802810610607	3.1	21.6	295
2013-04-23 16:54:03	0.0574019789384645	3.1	21.6	295
2013-04-23 16:55:53	0.115179376221666	3.1	21.6	295
2013-04-23 16:57:46	0.200806986101424	3.1	21.6	295
2013-04-23 16:59:37	0.475612930246833	3.1	21.6	295
2013-04-23 17:01:29	0.0398235245014859	3.1	21.6	295
2013-04-23 17:03:22	0.0243335527150333	3.1	21.6	295
2013-04-23 17:07:22	0.0154289818256194	3.1	21.6	296
2013-04-23 17:09:14	0.0100685057348306	3.1	21.6	296
2013-04-23 17:11:05	0.0212533112804225	3.1	21.6	296
2013-04-23 17:12:57	0.725087053097554	3.1	21.6	296
2013-04-23 17:14:50	0.0387123355559492	3.1	21.6	296
2013-04-23 17:16:42	0.0478418017077609	3.1	21.6	296
2013-04-23 17:18:35	0.0587809090971202	3.1	21.6	296
2013-04-23 17:20:26	0.0175474362812602	3.1	21.6	296
2013-04-23 17:22:19	0.0368732190101424	3.1	21.6	296
2013-04-23 17:24:10	0.017700193971945	3.1	21.6	296
2013-04-23 17:26:02	0.0253671434712723	3.1	21.6	296
2013-04-23 17:27:53	0.0885868277543267	3.1	21.6	296
2013-04-23 17:29:47	0.0157217995036697	3.1	21.6	296
2013-04-23 17:31:39	0.100632485800203	1.3	18.9	296
2013-04-23 17:33:30	0.141843012126203	1.3	18.9	296
2013-04-23 17:35:22	0.0162298609734282	1.3	18.9	296
2013-04-23 17:37:16	0.0159192250961873	1.3	18.9	296
2013-04-23 17:39:08	0.0111483508034429	1.3	18.9	296
2013-04-23 17:41:00	0.0127538650519105	1.3	18.9	296
2013-04-23 17:42:53	0.011831929293201	1.3	18.9	296
2013-04-23 17:44:45	0.0171047803597797	1.3	18.9	296
2013-04-23 17:46:40	0.0508596366007751	1.3	18.9	296
2013-04-23 17:48:30	0.0324195666131053	1.3	18.9	296
2013-04-23 17:54:34	0.0153767831067178	1.3	18.9	297
2013-04-23 17:56:26	0.0678916820812447	1.3	18.9	297
2013-04-23 17:58:23	0.431379024084844	1.3	18.9	297
2013-04-23 18:00:14	0.506829193709026	1.3	18.9	297
2013-04-23 19:22:19	0.0119296664229239	0	21.6	302
2013-04-23 19:24:10	0.038503350859689	0	21.6	302
2013-04-23 19:26:03	0.0354776869202339	0	21.6	302
2013-04-23 19:27:55	0.0134126184639075	0	21.6	302
2013-04-23 19:29:48	0.0179622496798918	0	21.6	302
2013-04-23 19:31:41	0.0168833318664695	0	21.6	302
2013-04-23 19:33:30	0.0343913541685117	0	21.6	302
2013-04-23 19:35:23	0.012148006806595	0	21.6	302
2013-04-23 19:37:16	0.0143802098447371	0	21.6	302
2013-04-23 19:39:09	0.0138810236038223	0	21.6	302
2013-04-23 19:41:03	0.019155186039532	0	21.6	302
2013-04-23 19:42:54	0.0157484029829151	0	21.6	302
2013-04-24 08:21:15	0.0215283716757323	7.4	30.8	308
2013-04-24 08:23:12	0.0168187936157452	7.4	30.8	308
2013-04-24 08:25:05	0.0154003279013311	7.4	30.8	308
2013-04-24 08:29:19	0.0171207879705984	7.4	30.8	309
2013-04-24 08:31:08	0.0114489201367525	7.4	30.8	309
2013-04-24 08:33:00	0.0135882160262154	7.4	30.8	309
2013-04-24 08:34:55	0.0436775797471778	7.4	30.8	309
2013-04-24 08:38:51	0.0164015982940646	7.4	30.8	310
2013-04-24 08:40:43	0.0188513373606978	7.4	30.8	310
2013-04-24 08:42:34	0.0150932668357336	7.4	30.8	310
2013-04-24 08:44:27	0.013471579202163	7.4	30.8	310
2013-04-24 08:46:19	0.0199672381081266	7.4	30.8	310
2013-04-24 08:48:14	0.022874787121727	7.4	30.8	310
2013-04-24 08:50:04	0.01342591688018	7.4	30.8	310
2013-04-24 08:51:59	0.0152207531028576	7.4	30.8	310
2013-04-24 09:01:16	0.0203556828999177	7.3	31.5	311
2013-04-24 09:03:07	0.00820684782912284	7.3	31.5	311
2013-04-24 09:04:58	0.0202696728944818	7.3	31.5	311
2013-04-24 09:06:53	0.0276512569623832	7.3	31.5	311
2013-04-24 09:08:45	0.00570020065052979	7.3	31.5	311
2013-04-24 09:10:35	0.0141283376005863	7.3	31.5	311
2013-04-24 09:12:30	0.0130192505688912	7.3	31.5	311
2013-04-24 09:39:23	0.486253804722513	6.2	27.1	314
2013-04-24 09:41:14	0.430665345412509	6.2	27.1	314
2013-04-24 09:43:06	0.458354116407861	6.2	27.1	314
2013-04-24 09:44:58	0.403337999738393	6.2	27.1	314
2013-04-24 09:46:50	0.17494472476255	6.2	27.1	314
2013-04-24 09:50:49	0.0810952005006014	6.2	27.1	315
2013-04-24 09:52:42	0.0209053618977761	6.2	27.1	315
2013-04-24 09:54:34	0.042983570103686	6.2	27.1	315
2013-04-24 09:56:26	0.139132814020696	6.2	27.1	315
2013-04-24 09:58:21	0.0269837206312109	6.2	27.1	315
2013-04-24 10:00:11	0.0328841875409349	6.2	27.1	315
2013-04-24 10:02:02	0.0499410195829262	6.2	27.1	315
2013-04-24 10:03:53	0.359070868092112	6.2	27.1	315
2013-04-24 10:05:46	0.454750578783977	6.2	27.1	315
2013-04-24 10:07:42	0.133915198801628	6.2	27.1	315
2013-04-24 10:09:31	0.0253540883995567	6.2	27.1	315
2013-04-24 10:11:21	0.366942236247368	6.2	27.1	315
2013-04-24 10:21:47	0.0763401673984279	6.2	29.7	316
2013-04-24 10:23:39	0.189192355662651	6.2	29.7	316
2013-04-24 10:25:33	0.281873228801799	6.2	29.7	316
2013-04-24 10:29:29	0.775739701037407	6.2	29.7	317
2013-04-24 10:31:24	0.313234646728191	6.2	29.7	317
2013-04-24 10:33:14	0.129554997492526	6.2	29.7	317
2013-04-24 10:35:05	0.142785013157327	6.2	29.7	317
2013-04-24 10:36:57	0.116956261044516	6.2	29.7	317
2013-04-24 10:38:49	0.097318075965098	6.2	29.7	317
2013-04-24 10:40:41	0.352528806343552	6.2	29.7	317
2013-04-24 10:42:33	0.944541236856821	6.2	29.7	317
2013-04-24 10:44:25	0.193396612579045	6.2	29.7	317
2013-04-24 10:46:23	0.00902467948248598	6.2	29.7	317
2013-04-24 10:48:16	0.0292246083985992	6.2	29.7	317
2013-04-24 11:00:11	0.47773803651757	6.2	29.7	319
2013-04-24 11:02:02	0.236243703218957	6.2	29.7	319
2013-04-24 11:03:53	0.577853031644942	6.2	29.7	319
2013-04-24 11:10:18	0.471909151202455	6.2	29.7	320
2013-04-24 11:12:09	0.684934008495485	6.2	29.7	320
2013-04-24 11:14:02	0.121491072321661	6.2	29.7	320
2013-04-24 11:15:53	0.0329881041282285	6.2	29.7	320
2013-04-24 11:17:46	0.0438822586277376	6.2	29.7	320
2013-04-24 11:19:38	0.0229611493102844	6.2	29.7	320
